variant_id,activity_sequence,trace_length,frequency,frequency_pct,representative_case_id,duration_seconds_mean,duration_seconds_median,duration_seconds_min,duration_seconds_max,outcome,rework,resource_distribution
V0495,ER Registration>ER Triage>CRP>Leucocytes>ER Sepsis Triage>IV Liquid>LacticAcid>IV Antibiotics,8,1,0.0009523809523809524,IV,12738.0,12738.0,12738.0,12738.0,IV Antibiotics,{},{}
V0496,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Leucocytes>LacticAcid>CRP>Admission NC>CRP>LacticAcid>Leucocytes>Leucocytes>CRP>Release A,15,1,0.0009523809523809524,JV,473671.0,473671.0,473671.0,473671.0,Release A,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0497,ER Registration>ER Triage>Leucocytes>CRP>ER Sepsis Triage>Admission NC>Release A>Return ER,8,1,0.0009523809523809524,KV,531585.0,531585.0,531585.0,531585.0,Return ER,{},{}
V0498,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>Admission NC>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Release D,19,1,0.0009523809523809524,LV,1806142.0,1806142.0,1806142.0,1806142.0,Release D,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0499,ER Registration>ER Triage>Leucocytes>CRP>LacticAcid>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Admission NC>CRP>Leucocytes>CRP>Release A,16,1,0.0009523809523809524,MV,329400.0,329400.0,329400.0,329400.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0500,ER Registration>IV Liquid>ER Triage>ER Sepsis Triage>IV Antibiotics>LacticAcid>CRP>Leucocytes>Admission NC>CRP>Release A,11,1,0.0009523809523809524,NV,295039.0,295039.0,295039.0,295039.0,Release A,"{""CRP"": 1}",{}
V0501,ER Registration>ER Triage>Leucocytes>CRP>LacticAcid>ER Sepsis Triage>IV Antibiotics>Admission NC>IV Liquid,9,1,0.0009523809523809524,OV,94595.0,94595.0,94595.0,94595.0,IV Liquid,{},{}
V0502,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Liquid>IV Antibiotics>Admission NC,9,1,0.0009523809523809524,QV,17029.0,17029.0,17029.0,17029.0,Admission NC,{},{}
V0503,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Liquid>IV Antibiotics>Admission NC>Release B,10,1,0.0009523809523809524,SV,90287.0,90287.0,90287.0,90287.0,Release B,{},{}
V0504,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Release A>Return ER,17,1,0.0009523809523809524,TV,2252231.0,2252231.0,2252231.0,2252231.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0505,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Release A>Return ER,15,1,0.0009523809523809524,UV,6757380.0,6757380.0,6757380.0,6757380.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0506,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>CRP>Leucocytes>Release A,14,1,0.0009523809523809524,WV,328886.0,328886.0,328886.0,328886.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0507,ER Registration>ER Triage>Leucocytes>LacticAcid>CRP>ER Sepsis Triage>IV Liquid>IV Antibiotics,8,1,0.0009523809523809524,XV,12087.0,12087.0,12087.0,12087.0,IV Antibiotics,{},{}
V0508,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Leucocytes>LacticAcid>CRP>Admission NC>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Release A>Return ER,21,1,0.0009523809523809524,YV,7436750.0,7436750.0,7436750.0,7436750.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0509,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Release A,12,1,0.0009523809523809524,ZV,429162.0,429162.0,429162.0,429162.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0510,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Antibiotics,7,1,0.0009523809523809524,AW,6054.0,6054.0,6054.0,6054.0,IV Antibiotics,{},{}
V0511,ER Registration>IV Liquid>ER Triage>Leucocytes>CRP>LacticAcid>ER Sepsis Triage>IV Antibiotics>Admission NC>LacticAcid>Leucocytes>Admission NC>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>Release A,21,1,0.0009523809523809524,BW,1632021.0,1632021.0,1632021.0,1632021.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0512,ER Registration>CRP>LacticAcid>Leucocytes>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Release A,15,1,0.0009523809523809524,CW,343814.0,343814.0,343814.0,343814.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0513,ER Registration>ER Triage>LacticAcid>Leucocytes>CRP>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Admission NC>Release A,13,1,0.0009523809523809524,DW,262275.0,262275.0,262275.0,262275.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0514,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Release A,23,1,0.0009523809523809524,EW,1258063.0,1258063.0,1258063.0,1258063.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0515,ER Registration>ER Triage>Leucocytes>LacticAcid>CRP>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Admission NC>CRP>Leucocytes>Release A>Return ER,20,1,0.0009523809523809524,FW,7992935.0,7992935.0,7992935.0,7992935.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0516,ER Sepsis Triage>IV Liquid>IV Antibiotics>ER Registration>ER Triage>LacticAcid>CRP>Leucocytes>LacticAcid>CRP>Leucocytes,11,1,0.0009523809523809524,GW,9961.0,9961.0,9961.0,9961.0,Leucocytes,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0517,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>ER Triage,6,1,0.0009523809523809524,HW,3380.0,3380.0,3380.0,3380.0,ER Triage,"{""ER Triage"": 1}",{}
V0518,Leucocytes>ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>CRP>Leucocytes>LacticAcid>IV Antibiotics>Admission NC>CRP>Leucocytes>Release A,13,1,0.0009523809523809524,IW,189720.0,189720.0,189720.0,189720.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0519,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Release A>Return ER,16,1,0.0009523809523809524,JW,887741.0,887741.0,887741.0,887741.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0520,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>Admission NC>CRP>Release A>Return ER,13,1,0.0009523809523809524,KW,691901.0,691901.0,691901.0,691901.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1}",{}
V0521,Leucocytes>CRP>ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>LacticAcid>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>CRP>CRP>Release A,15,1,0.0009523809523809524,LW,522300.0,522300.0,522300.0,522300.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0522,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>LacticAcid>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Admission NC>Admission NC>Release B,30,1,0.0009523809523809524,MW,1381080.0,1381080.0,1381080.0,1381080.0,Release B,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0523,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>Admission NC>LacticAcid>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Release A,18,1,0.0009523809523809524,NW,663955.0,663955.0,663955.0,663955.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0524,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Release A,16,1,0.0009523809523809524,OW,589934.0,589934.0,589934.0,589934.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0525,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>CRP>CRP>Release A,12,1,0.0009523809523809524,PW,584868.0,584868.0,584868.0,584868.0,Release A,"{""CRP"": 1}",{}
V0526,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Antibiotics>IV Liquid>Admission NC>Admission NC>Leucocytes>CRP>Release A>Return ER,14,1,0.0009523809523809524,QW,23317418.0,23317418.0,23317418.0,23317418.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0527,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Leucocytes>CRP>LacticAcid>Admission NC>LacticAcid>Leucocytes>CRP>Admission NC>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Release A,19,1,0.0009523809523809524,SW,533443.0,533443.0,533443.0,533443.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0528,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>LacticAcid>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Admission NC>Release A>Return ER,22,1,0.0009523809523809524,TW,7057435.0,7057435.0,7057435.0,7057435.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0529,Leucocytes>ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>Leucocytes>CRP>LacticAcid>IV Antibiotics>Admission NC>Leucocytes>CRP>Release A>Return ER,14,1,0.0009523809523809524,UW,17194356.0,17194356.0,17194356.0,17194356.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0530,ER Triage>ER Registration>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Admission NC>Release A>Return ER,14,1,0.0009523809523809524,VW,5062421.0,5062421.0,5062421.0,5062421.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0531,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>Leucocytes>CRP>LacticAcid>IV Antibiotics>Admission IC>CRP>LacticAcid>Leucocytes>Admission IC>Admission NC>CRP>Leucocytes>Release A>Return ER,18,1,0.0009523809523809524,WW,846422.0,846422.0,846422.0,846422.0,Return ER,"{""Admission IC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0532,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Release A,16,1,0.0009523809523809524,XW,580617.0,580617.0,580617.0,580617.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0533,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>Admission NC>CRP>Leucocytes>CRP>Release A,10,1,0.0009523809523809524,YW,863397.0,863397.0,863397.0,863397.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0534,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>Leucocytes>LacticAcid>CRP>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>Release A,13,1,0.0009523809523809524,ZW,377521.0,377521.0,377521.0,377521.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0535,ER Registration>ER Triage>CRP>Leucocytes>LacticAcid>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Release A>Return ER,17,1,0.0009523809523809524,BX,8690193.0,8690193.0,8690193.0,8690193.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0536,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Antibiotics>Admission NC>CRP>Leucocytes>Admission NC>Leucocytes>CRP>Release A,14,1,0.0009523809523809524,CX,390703.0,390703.0,390703.0,390703.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0537,Leucocytes>CRP>ER Registration>ER Triage>Leucocytes>CRP>LacticAcid>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>CRP>Release A,13,1,0.0009523809523809524,DX,332340.0,332340.0,332340.0,332340.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0538,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Antibiotics>IV Liquid>Admission NC>Admission NC>Leucocytes>CRP>CRP>Leucocytes>CRP>Admission NC>Admission NC>CRP>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Release A,24,1,0.0009523809523809524,EX,1540350.0,1540350.0,1540350.0,1540350.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0539,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Antibiotics>Admission NC>CRP>Leucocytes>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Release A>Return ER,17,1,0.0009523809523809524,FX,1739945.0,1739945.0,1739945.0,1739945.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0540,ER Sepsis Triage>ER Registration>ER Triage>CRP>Leucocytes>LacticAcid>IV Antibiotics>IV Liquid>Admission NC>Leucocytes>CRP>Admission NC>Leucocytes>CRP>Release B,15,1,0.0009523809523809524,GX,284400.0,284400.0,284400.0,284400.0,Release B,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0541,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>LacticAcid>Leucocytes>CRP>IV Antibiotics>Admission NC>Release A,10,1,0.0009523809523809524,HX,291502.0,291502.0,291502.0,291502.0,Release A,{},{}
V0542,ER Registration>IV Liquid>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Antibiotics>Admission IC>LacticAcid>Leucocytes>LacticAcid>CRP>Admission NC>CRP>Leucocytes>Release A,17,1,0.0009523809523809524,JX,425565.0,425565.0,425565.0,425565.0,Release A,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0543,ER Triage>Leucocytes>CRP>LacticAcid>Leucocytes>ER Registration>Admission IC>LacticAcid>Leucocytes>CRP>CRP>LacticAcid>Leucocytes>CRP>Leucocytes>LacticAcid>Leucocytes>LacticAcid>CRP>Leucocytes>CRP>LacticAcid>LacticAcid>CRP>Leucocytes>Admission NC>Leucocytes>CRP>Release A>Return ER,30,1,0.0009523809523809524,KX,1832993.0,1832993.0,1832993.0,1832993.0,Return ER,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0544,Leucocytes>ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Release A,13,1,0.0009523809523809524,LX,355500.0,355500.0,355500.0,355500.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0545,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Antibiotics>Admission NC>CRP>CRP>Leucocytes>Release A,12,1,0.0009523809523809524,NX,591227.0,591227.0,591227.0,591227.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0546,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Antibiotics>IV Liquid>Admission NC>CRP>Leucocytes>CRP>Release A>Return ER,14,1,0.0009523809523809524,OX,2441704.0,2441704.0,2441704.0,2441704.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0547,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>CRP>Leucocytes>LacticAcid>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Admission NC>Admission NC>Admission NC>CRP>Leucocytes>Admission NC>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Release B,29,1,0.0009523809523809524,QX,1027250.0,1027250.0,1027250.0,1027250.0,Release B,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0548,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Release A,20,1,0.0009523809523809524,SX,582327.0,582327.0,582327.0,582327.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0549,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Antibiotics>IV Liquid,8,1,0.0009523809523809524,WX,89019.0,89019.0,89019.0,89019.0,IV Liquid,{},{}
V0550,CRP>Leucocytes>ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>Release B,12,1,0.0009523809523809524,XX,18000.0,18000.0,18000.0,18000.0,Release B,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0551,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>CRP>Leucocytes>LacticAcid>Admission NC>Admission IC>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>Leucocytes>CRP>LacticAcid>LacticAcid>Leucocytes>CRP>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>LacticAcid>Leucocytes>CRP>CRP>LacticAcid>Leucocytes>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>LacticAcid>CRP>LacticAcid>Leucocytes>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>LacticAcid>Leucocytes>CRP>CRP>LacticAcid>Leucocytes>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>CRP>LacticAcid>Leucocytes>Leucocytes>LacticAcid>CRP>LacticAcid>Admission NC>Admission NC>Release A,84,1,0.0009523809523809524,YX,2569838.0,2569838.0,2569838.0,2569838.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0552,ER Registration>ER Triage>CRP>Leucocytes>LacticAcid>ER Sepsis Triage>Admission NC>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Release B,22,1,0.0009523809523809524,AY,705997.0,705997.0,705997.0,705997.0,Release B,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0553,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>Admission IC>CRP>LacticAcid>Leucocytes>Leucocytes>LacticAcid>CRP>Admission NC>CRP>Leucocytes>Admission NC>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>CRP>Release E,33,1,0.0009523809523809524,CY,2465823.0,2465823.0,2465823.0,2465823.0,Release E,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0554,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>Admission NC>CRP>Leucocytes>Release A,14,1,0.0009523809523809524,DY,564315.0,564315.0,564315.0,564315.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0555,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>IV Antibiotics>IV Liquid>Admission NC>Leucocytes>Leucocytes>Leucocytes>Release B,12,1,0.0009523809523809524,EY,457083.0,457083.0,457083.0,457083.0,Release B,"{""Leucocytes"": 1}",{}
V0556,ER Registration>ER Triage>LacticAcid>Leucocytes>CRP>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>Leucocytes>CRP>CRP>Release A>Return ER,17,1,0.0009523809523809524,FY,1370316.0,1370316.0,1370316.0,1370316.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0557,ER Registration>ER Triage>LacticAcid>CRP>Leucocytes>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Admission NC>Leucocytes>CRP>Release A,13,1,0.0009523809523809524,GY,937643.0,937643.0,937643.0,937643.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0558,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Antibiotics>Admission NC>IV Liquid>CRP>Leucocytes>CRP>Leucocytes>Release A>Return ER,15,1,0.0009523809523809524,HY,5058391.0,5058391.0,5058391.0,5058391.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0559,ER Registration>ER Triage>IV Liquid>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Antibiotics>Admission NC>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Release A>Return ER,18,1,0.0009523809523809524,IY,3820885.0,3820885.0,3820885.0,3820885.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0560,ER Registration>ER Triage>CRP>LacticAcid>Leucocytes>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>Leucocytes>CRP>Release A>Return ER,18,1,0.0009523809523809524,JY,2571086.0,2571086.0,2571086.0,2571086.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0561,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>Admission NC>CRP>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Release A,16,1,0.0009523809523809524,OY,633144.0,633144.0,633144.0,633144.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0562,ER Registration>LacticAcid>Leucocytes>CRP>ER Triage>ER Sepsis Triage>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Release A,12,1,0.0009523809523809524,QY,673432.0,673432.0,673432.0,673432.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0563,CRP>ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>LacticAcid>Leucocytes>CRP>IV Antibiotics>Admission NC>Admission IC>Leucocytes>LacticAcid>CRP>LacticAcid>CRP>Leucocytes>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Release A,23,1,0.0009523809523809524,RY,447960.0,447960.0,447960.0,447960.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0564,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>LacticAcid>Leucocytes>CRP>Admission NC>CRP>Leucocytes>Admission NC>Release A>Return ER,14,1,0.0009523809523809524,SY,3395460.0,3395460.0,3395460.0,3395460.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0565,ER Registration>Leucocytes>CRP>LacticAcid>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC,9,1,0.0009523809523809524,UY,18816.0,18816.0,18816.0,18816.0,Admission NC,{},{}
V0566,ER Registration>ER Triage>LacticAcid>Leucocytes>CRP>ER Sepsis Triage>IV Antibiotics>IV Liquid>Admission NC>Admission NC>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Release A,17,1,0.0009523809523809524,VY,742761.0,742761.0,742761.0,742761.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0567,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Antibiotics>Admission NC>IV Liquid>Leucocytes>CRP>Release A>Return ER,13,1,0.0009523809523809524,XY,15033494.0,15033494.0,15033494.0,15033494.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0568,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>LacticAcid>Admission NC>Admission NC>Admission NC>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Admission NC>Release A,21,1,0.0009523809523809524,YY,856856.0,856856.0,856856.0,856856.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0569,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Admission NC>CRP>Leucocytes>Release A,15,1,0.0009523809523809524,AZ,461319.0,461319.0,461319.0,461319.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0570,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Antibiotics>Admission NC>Leucocytes>CRP>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Release A,24,1,0.0009523809523809524,BZ,1101809.0,1101809.0,1101809.0,1101809.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
