variant_id,activity_sequence,trace_length,frequency,frequency_pct,representative_case_id,duration_seconds_mean,duration_seconds_median,duration_seconds_min,duration_seconds_max,outcome,rework,resource_distribution
V0478,ER Registration>Leucocytes>LacticAcid>CRP>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Admission NC>CRP>CRP>Leucocytes>CRP>Leucocytes>Release A,16,1,0.0009523809523809,JU,386490.0,386490.0,386490.0,386490.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0479,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Antibiotics>Admission NC>Leucocytes>CRP>IV Liquid>Release A>Return ER,13,1,0.0009523809523809,LU,838620.0,838620.0,838620.0,838620.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0480,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>CRP>LacticAcid>Leucocytes>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Release A,14,1,0.0009523809523809,MU,609387.0,609387.0,609387.0,609387.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0481,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>LacticAcid>CRP>Leucocytes>IV Antibiotics>Admission NC>CRP>Leucocytes>Admission NC>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Release A,20,1,0.0009523809523809,NU,984680.0,984680.0,984680.0,984680.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0482,ER Registration>Leucocytes>LacticAcid>CRP>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>Release A>Return ER,14,1,0.0009523809523809,OU,1101069.0,1101069.0,1101069.0,1101069.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0483,ER Registration>ER Triage>Leucocytes>CRP>LacticAcid>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Admission NC>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>CRP>CRP>CRP>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>Leucocytes>Leucocytes>CRP>Release B,38,1,0.0009523809523809,PU,3103821.0,3103821.0,3103821.0,3103821.0,Release B,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0484,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>LacticAcid>CRP>Leucocytes>IV Antibiotics>Admission NC>Admission NC>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>CRP>Leucocytes>Release A>Return ER,19,1,0.0009523809523809,QU,5398105.0,5398105.0,5398105.0,5398105.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0485,Leucocytes>CRP>ER Registration>ER Triage>ER Sepsis Triage>IV Antibiotics>Admission NC>CRP>Leucocytes>Admission NC>CRP>Leucocytes>Admission NC>Admission IC>Leucocytes>LacticAcid>CRP>CRP>LacticAcid>Leucocytes>Leucocytes>Leucocytes>LacticAcid>CRP>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Release A,34,1,0.0009523809523809,RU,1106880.0,1106880.0,1106880.0,1106880.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0486,ER Registration>ER Triage>Leucocytes>LacticAcid>CRP>ER Sepsis Triage>Admission NC>Admission NC>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>CRP>CRP>Leucocytes>CRP>CRP>Release D,20,1,0.0009523809523809,TU,1550651.0,1550651.0,1550651.0,1550651.0,Release D,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0487,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>LacticAcid>Admission NC>LacticAcid>Leucocytes>CRP>LacticAcid>CRP>Release A,17,1,0.0009523809523809,WU,927514.0,927514.0,927514.0,927514.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0488,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Antibiotics>IV Liquid,8,1,0.0009523809523809,XU,7002.0,7002.0,7002.0,7002.0,IV Liquid,{},{}
V0489,ER Registration>LacticAcid>CRP>Leucocytes>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Release A,10,1,0.0009523809523809,AV,466694.0,466694.0,466694.0,466694.0,Release A,{},{}
V0490,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>LacticAcid>Admission NC>CRP>Leucocytes>Release A,16,1,0.0009523809523809,BV,422287.0,422287.0,422287.0,422287.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0491,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Release A,12,1,0.0009523809523809,CV,303259.0,303259.0,303259.0,303259.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0492,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Antibiotics>Leucocytes>CRP>IV Liquid,10,1,0.0009523809523809,EV,87462.0,87462.0,87462.0,87462.0,IV Liquid,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0493,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>LacticAcid>Leucocytes>CRP>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Release B,14,1,0.0009523809523809,GV,882091.0,882091.0,882091.0,882091.0,Release B,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0494,ER Registration>CRP>Leucocytes>LacticAcid>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Release A,16,1,0.0009523809523809,HV,538450.0,538450.0,538450.0,538450.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0495,ER Registration>ER Triage>CRP>Leucocytes>ER Sepsis Triage>IV Liquid>LacticAcid>IV Antibiotics,8,1,0.0009523809523809,IV,12738.0,12738.0,12738.0,12738.0,IV Antibiotics,{},{}
V0496,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Leucocytes>LacticAcid>CRP>Admission NC>CRP>LacticAcid>Leucocytes>Leucocytes>CRP>Release A,15,1,0.0009523809523809,JV,473671.0,473671.0,473671.0,473671.0,Release A,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0497,ER Registration>ER Triage>Leucocytes>CRP>ER Sepsis Triage>Admission NC>Release A>Return ER,8,1,0.0009523809523809,KV,531585.0,531585.0,531585.0,531585.0,Return ER,{},{}
V0498,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>Admission NC>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Release D,19,1,0.0009523809523809,LV,1806142.0,1806142.0,1806142.0,1806142.0,Release D,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0499,ER Registration>ER Triage>Leucocytes>CRP>LacticAcid>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Admission NC>CRP>Leucocytes>CRP>Release A,16,1,0.0009523809523809,MV,329400.0,329400.0,329400.0,329400.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0500,ER Registration>IV Liquid>ER Triage>ER Sepsis Triage>IV Antibiotics>LacticAcid>CRP>Leucocytes>Admission NC>CRP>Release A,11,1,0.0009523809523809,NV,295039.0,295039.0,295039.0,295039.0,Release A,"{""CRP"": 1}",{}
V0501,ER Registration>ER Triage>Leucocytes>CRP>LacticAcid>ER Sepsis Triage>IV Antibiotics>Admission NC>IV Liquid,9,1,0.0009523809523809,OV,94595.0,94595.0,94595.0,94595.0,IV Liquid,{},{}
V0502,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Liquid>IV Antibiotics>Admission NC,9,1,0.0009523809523809,QV,17029.0,17029.0,17029.0,17029.0,Admission NC,{},{}
V0503,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Liquid>IV Antibiotics>Admission NC>Release B,10,1,0.0009523809523809,SV,90287.0,90287.0,90287.0,90287.0,Release B,{},{}
V0504,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Release A>Return ER,17,1,0.0009523809523809,TV,2252231.0,2252231.0,2252231.0,2252231.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0505,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Release A>Return ER,15,1,0.0009523809523809,UV,6757380.0,6757380.0,6757380.0,6757380.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0506,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>CRP>Leucocytes>Release A,14,1,0.0009523809523809,WV,328886.0,328886.0,328886.0,328886.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0507,ER Registration>ER Triage>Leucocytes>LacticAcid>CRP>ER Sepsis Triage>IV Liquid>IV Antibiotics,8,1,0.0009523809523809,XV,12087.0,12087.0,12087.0,12087.0,IV Antibiotics,{},{}
V0508,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Leucocytes>LacticAcid>CRP>Admission NC>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Release A>Return ER,21,1,0.0009523809523809,YV,7436750.0,7436750.0,7436750.0,7436750.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0509,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Release A,12,1,0.0009523809523809,ZV,429162.0,429162.0,429162.0,429162.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0510,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Antibiotics,7,1,0.0009523809523809,AW,6054.0,6054.0,6054.0,6054.0,IV Antibiotics,{},{}
V0511,ER Registration>IV Liquid>ER Triage>Leucocytes>CRP>LacticAcid>ER Sepsis Triage>IV Antibiotics>Admission NC>LacticAcid>Leucocytes>Admission NC>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>Release A,21,1,0.0009523809523809,BW,1632021.0,1632021.0,1632021.0,1632021.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0512,ER Registration>CRP>LacticAcid>Leucocytes>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Release A,15,1,0.0009523809523809,CW,343814.0,343814.0,343814.0,343814.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0513,ER Registration>ER Triage>LacticAcid>Leucocytes>CRP>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Admission NC>Release A,13,1,0.0009523809523809,DW,262275.0,262275.0,262275.0,262275.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0514,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Release A,23,1,0.0009523809523809,EW,1258063.0,1258063.0,1258063.0,1258063.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0515,ER Registration>ER Triage>Leucocytes>LacticAcid>CRP>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Admission NC>CRP>Leucocytes>Release A>Return ER,20,1,0.0009523809523809,FW,7992935.0,7992935.0,7992935.0,7992935.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0516,ER Sepsis Triage>IV Liquid>IV Antibiotics>ER Registration>ER Triage>LacticAcid>CRP>Leucocytes>LacticAcid>CRP>Leucocytes,11,1,0.0009523809523809,GW,9961.0,9961.0,9961.0,9961.0,Leucocytes,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0517,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>ER Triage,6,1,0.0009523809523809,HW,3380.0,3380.0,3380.0,3380.0,ER Triage,"{""ER Triage"": 1}",{}
V0518,Leucocytes>ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>CRP>Leucocytes>LacticAcid>IV Antibiotics>Admission NC>CRP>Leucocytes>Release A,13,1,0.0009523809523809,IW,189720.0,189720.0,189720.0,189720.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0519,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Release A>Return ER,16,1,0.0009523809523809,JW,887741.0,887741.0,887741.0,887741.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0520,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>Admission NC>CRP>Release A>Return ER,13,1,0.0009523809523809,KW,691901.0,691901.0,691901.0,691901.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1}",{}
V0521,Leucocytes>CRP>ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>LacticAcid>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>CRP>CRP>Release A,15,1,0.0009523809523809,LW,522300.0,522300.0,522300.0,522300.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0522,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>LacticAcid>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Admission NC>Admission NC>Release B,30,1,0.0009523809523809,MW,1381080.0,1381080.0,1381080.0,1381080.0,Release B,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0523,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>Admission NC>LacticAcid>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Release A,18,1,0.0009523809523809,NW,663955.0,663955.0,663955.0,663955.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0524,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Release A,16,1,0.0009523809523809,OW,589934.0,589934.0,589934.0,589934.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0525,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>CRP>CRP>Release A,12,1,0.0009523809523809,PW,584868.0,584868.0,584868.0,584868.0,Release A,"{""CRP"": 1}",{}
V0526,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Antibiotics>IV Liquid>Admission NC>Admission NC>Leucocytes>CRP>Release A>Return ER,14,1,0.0009523809523809,QW,23317418.0,23317418.0,23317418.0,23317418.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0527,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Leucocytes>CRP>LacticAcid>Admission NC>LacticAcid>Leucocytes>CRP>Admission NC>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Release A,19,1,0.0009523809523809,SW,533443.0,533443.0,533443.0,533443.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0528,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>LacticAcid>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Admission NC>Release A>Return ER,22,1,0.0009523809523809,TW,7057435.0,7057435.0,7057435.0,7057435.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0529,Leucocytes>ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>Leucocytes>CRP>LacticAcid>IV Antibiotics>Admission NC>Leucocytes>CRP>Release A>Return ER,14,1,0.0009523809523809,UW,17194356.0,17194356.0,17194356.0,17194356.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0530,ER Triage>ER Registration>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Admission NC>Release A>Return ER,14,1,0.0009523809523809,VW,5062421.0,5062421.0,5062421.0,5062421.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0531,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>Leucocytes>CRP>LacticAcid>IV Antibiotics>Admission IC>CRP>LacticAcid>Leucocytes>Admission IC>Admission NC>CRP>Leucocytes>Release A>Return ER,18,1,0.0009523809523809,WW,846422.0,846422.0,846422.0,846422.0,Return ER,"{""Admission IC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0532,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Release A,16,1,0.0009523809523809,XW,580617.0,580617.0,580617.0,580617.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0533,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>Admission NC>CRP>Leucocytes>CRP>Release A,10,1,0.0009523809523809,YW,863397.0,863397.0,863397.0,863397.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0534,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>Leucocytes>LacticAcid>CRP>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>Release A,13,1,0.0009523809523809,ZW,377521.0,377521.0,377521.0,377521.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0535,ER Registration>ER Triage>CRP>Leucocytes>LacticAcid>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Release A>Return ER,17,1,0.0009523809523809,BX,8690193.0,8690193.0,8690193.0,8690193.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0536,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Antibiotics>Admission NC>CRP>Leucocytes>Admission NC>Leucocytes>CRP>Release A,14,1,0.0009523809523809,CX,390703.0,390703.0,390703.0,390703.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0537,Leucocytes>CRP>ER Registration>ER Triage>Leucocytes>CRP>LacticAcid>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>CRP>Release A,13,1,0.0009523809523809,DX,332340.0,332340.0,332340.0,332340.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0538,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Antibiotics>IV Liquid>Admission NC>Admission NC>Leucocytes>CRP>CRP>Leucocytes>CRP>Admission NC>Admission NC>CRP>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Release A,24,1,0.0009523809523809,EX,1540350.0,1540350.0,1540350.0,1540350.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0539,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Antibiotics>Admission NC>CRP>Leucocytes>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Release A>Return ER,17,1,0.0009523809523809,FX,1739945.0,1739945.0,1739945.0,1739945.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0540,ER Sepsis Triage>ER Registration>ER Triage>CRP>Leucocytes>LacticAcid>IV Antibiotics>IV Liquid>Admission NC>Leucocytes>CRP>Admission NC>Leucocytes>CRP>Release B,15,1,0.0009523809523809,GX,284400.0,284400.0,284400.0,284400.0,Release B,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0541,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>LacticAcid>Leucocytes>CRP>IV Antibiotics>Admission NC>Release A,10,1,0.0009523809523809,HX,291502.0,291502.0,291502.0,291502.0,Release A,{},{}
V0542,ER Registration>IV Liquid>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Antibiotics>Admission IC>LacticAcid>Leucocytes>LacticAcid>CRP>Admission NC>CRP>Leucocytes>Release A,17,1,0.0009523809523809,JX,425565.0,425565.0,425565.0,425565.0,Release A,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0543,ER Triage>Leucocytes>CRP>LacticAcid>Leucocytes>ER Registration>Admission IC>LacticAcid>Leucocytes>CRP>CRP>LacticAcid>Leucocytes>CRP>Leucocytes>LacticAcid>Leucocytes>LacticAcid>CRP>Leucocytes>CRP>LacticAcid>LacticAcid>CRP>Leucocytes>Admission NC>Leucocytes>CRP>Release A>Return ER,30,1,0.0009523809523809,KX,1832993.0,1832993.0,1832993.0,1832993.0,Return ER,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0544,Leucocytes>ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Release A,13,1,0.0009523809523809,LX,355500.0,355500.0,355500.0,355500.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0545,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Antibiotics>Admission NC>CRP>CRP>Leucocytes>Release A,12,1,0.0009523809523809,NX,591227.0,591227.0,591227.0,591227.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0546,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Antibiotics>IV Liquid>Admission NC>CRP>Leucocytes>CRP>Release A>Return ER,14,1,0.0009523809523809,OX,2441704.0,2441704.0,2441704.0,2441704.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0547,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>CRP>Leucocytes>LacticAcid>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Admission NC>Admission NC>Admission NC>CRP>Leucocytes>Admission NC>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Release B,29,1,0.0009523809523809,QX,1027250.0,1027250.0,1027250.0,1027250.0,Release B,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0548,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Release A,20,1,0.0009523809523809,SX,582327.0,582327.0,582327.0,582327.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0549,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Antibiotics>IV Liquid,8,1,0.0009523809523809,WX,89019.0,89019.0,89019.0,89019.0,IV Liquid,{},{}
V0550,CRP>Leucocytes>ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>Release B,12,1,0.0009523809523809,XX,18000.0,18000.0,18000.0,18000.0,Release B,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0551,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>CRP>Leucocytes>LacticAcid>Admission NC>Admission IC>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>Leucocytes>CRP>LacticAcid>LacticAcid>Leucocytes>CRP>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>LacticAcid>Leucocytes>CRP>CRP>LacticAcid>Leucocytes>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>LacticAcid>CRP>LacticAcid>Leucocytes>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>LacticAcid>Leucocytes>CRP>CRP>LacticAcid>Leucocytes>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>CRP>LacticAcid>Leucocytes>Leucocytes>LacticAcid>CRP>LacticAcid>Admission NC>Admission NC>Release A,84,1,0.0009523809523809,YX,2569838.0,2569838.0,2569838.0,2569838.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0552,ER Registration>ER Triage>CRP>Leucocytes>LacticAcid>ER Sepsis Triage>Admission NC>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Release B,22,1,0.0009523809523809,AY,705997.0,705997.0,705997.0,705997.0,Release B,"{""CRP"": 1, ""Leucocytes"": 1}",{}
